box #,latfloor,latceiling,depthceiling,depthfloor,dCo_mean_obs,O2_mean_obs,PO4_mean_obs,dCo_mean_model,O2_mean_model,PO4_mean_model
2203,50,51,10,20,,,,27.0950756072998,299.857683817546,0.7319850722948709
2204,50,51,20,30,,,,27.5097091992696,300.748705546061,0.745649163921674
2205,50,51,30,40,,,,28.381639321645103,300.626510620117,0.7713860770066581
2206,50,51,40,50,,,,29.7157136599223,299.443374633789,0.8041604111591971
2207,50,51,50,60,,,,31.4935038884481,296.752621968587,0.8443699379762009
2208,50,51,60,70,,,,33.8312161763509,291.412966410319,0.8973959982395171
2209,50,51,70,80,,,,37.392452557881704,279.903012593587,0.9804789821306858
2210,50,51,80,90,,,,44.296850204467795,252.065700531006,1.14703778425852
2211,50,51,90,100,,,,51.8711280822754,220.46258926391602,1.34132876992226
2212,50,51,100,110,,,,58.4277884165446,193.16738637288398,1.5197089612483998
2213,50,51,110,120,,,,63.7182563145955,171.119922637939,1.67503061890602
2214,50,51,120,135,,,,67.8204695383708,153.914502461751,1.8065481185913101
2215,50,51,135,150,,,,71.230167388916,139.86499786377,1.92192501823107
2216,50,51,150,175,,,,74.4384988149007,127.191291173299,2.03098366657893
2217,50,51,175,200,,,,77.61387825012208,114.368960062663,2.14418558279673
2218,50,51,200,250,,,,80.52874819437659,100.141139348348,2.27265443404516
2219,50,51,250,300,,,,82.4579842885335,83.54276720682779,2.42816825707754
2220,50,51,300,500,,,,81.8319981892904,65.0671291351318,2.61433513959249
2221,50,51,500,700,,,,76.51115862528479,48.56722958882651,2.8116230765978503
2222,50,51,700,1000,,,,68.8571376800537,41.2632700602214,2.97105669975281
2223,50,51,1000,1250,,,,59.8921089172363,51.577282905578606,3.0192909638087007
2224,50,51,1250,1500,,,,51.247200012207,80.4146054585775,2.93823293844859
2225,50,51,1500,2000,,,,45.9610764185588,122.302153905233,2.7985468506812996
2226,50,51,2000,2500,,,,44.4644254048665,160.433251698812,2.65447092056274
2227,50,51,2500,3000,,,,44.52109654744471,185.431887308757,2.5537482301394103
2228,50,51,3000,3500,,,,45.010250091552706,198.502661387126,2.50578969717026
2229,50,51,3500,4000,,,,45.7181924184163,203.833857218424,2.49322074651718
2230,50,51,4000,4500,,,,46.1438128153483,204.84307607015,2.4944994052251204
2231,50,51,4500,5000,,,,46.2444906234741,204.191986083984,2.5012644728024798
2232,50,51,5000,5500,,,,,,
2233,51,52,0,10,88.01023425,,1.0,27.038814544677702,299.233896891276,0.7294624596834179
2234,51,52,10,20,,,,27.0950756072998,299.857683817546,0.7319850722948709
2235,51,52,20,30,86.36306259999999,269.1,0.97,27.5097091992696,300.748705546061,0.745649163921674
2236,51,52,30,40,,,,28.381639321645103,300.626510620117,0.7713860770066581
2237,51,52,40,50,87.67808952,300.0,1.02,29.7157136599223,299.443374633789,0.8041604111591971
2238,51,52,50,60,,,,31.4935038884481,296.752621968587,0.8443699379762009
2239,51,52,60,70,92.50664407,361.9,1.37,33.8312161763509,291.412966410319,0.8973959982395171
2240,51,52,70,80,,,,37.392452557881704,279.903012593587,0.9804789821306858
2241,51,52,80,90,,,,44.296850204467795,252.065700531006,1.14703778425852
2242,51,52,90,100,111.3957642,287.0,1.56,51.8711280822754,220.46258926391602,1.34132876992226
2243,51,52,100,110,,,,58.4277884165446,193.16738637288398,1.5197089612483998
2244,51,52,110,120,,,,63.7182563145955,171.119922637939,1.67503061890602
2245,51,52,120,135,88.92621573,242.3,,67.8204695383708,153.914502461751,1.8065481185913101
2246,51,52,135,150,,,,71.230167388916,139.86499786377,1.92192501823107
2247,51,52,150,175,99.26132904,138.9,2.6,74.4384988149007,127.191291173299,2.03098366657893
2248,51,52,175,200,,,,77.61387825012208,114.368960062663,2.14418558279673
2249,51,52,200,250,,,,80.52874819437659,100.141139348348,2.27265443404516
2250,51,52,250,300,95.79399516,44.0,2.96,82.4579842885335,83.54276720682779,2.42816825707754
2251,51,52,300,500,82.525807655,25.200000000000003,3.09,81.8319981892904,65.0671291351318,2.61433513959249
2252,51,52,500,700,75.86192011,19.2,3.07,76.51115862528479,48.56722958882651,2.8116230765978503
2253,51,52,700,1000,52.09273516,20.7,3.07,68.8571376800537,41.2632700602214,2.97105669975281
2254,51,52,1000,1250,45.3683635,20.75,3.065,59.8921089172363,51.577282905578606,3.0192909638087007
2255,51,52,1250,1500,28.74993054,24.6,3.08,51.247200012207,80.4146054585775,2.93823293844859
2256,51,52,1500,2000,29.60129,39.2,3.025,45.9610764185588,122.302153905233,2.7985468506812996
2257,51,52,2000,2500,22.294781505,57.75,2.935,44.4644254048665,160.433251698812,2.65447092056274
2258,51,52,2500,3000,17.57083689,83.0,2.84,44.52109654744471,185.431887308757,2.5537482301394103
2259,51,52,3000,3500,16.20071831,110.0,2.72,45.010250091552706,198.502661387126,2.50578969717026
2260,51,52,3500,4000,19.21543622,128.9,2.62,45.7181924184163,203.833857218424,2.49322074651718
2261,51,52,4000,4500,3.335519451,139.3,2.58,46.1438128153483,204.84307607015,2.4944994052251204
2262,51,52,4500,5000,12.04316258,144.8,2.54,46.2444906234741,204.191986083984,2.5012644728024798
2263,51,52,5000,5500,15.84040729,146.6,2.49,,,
2264,52,53,0,10,,,,27.3968844413757,300.719950358073,0.727766061822573
2265,52,53,10,20,,,,27.4872635205587,301.411717732747,0.7315199772516892
2266,52,53,20,30,,,,28.118810812632198,302.17298634847,0.751189440488815
2267,52,53,30,40,,,,29.2822430928548,301.554168701172,0.7848887443542479
2268,52,53,40,50,,,,30.9525389671326,299.594477335612,0.8257829000552499
2269,52,53,50,60,,,,33.104596138000495,295.669184366862,0.8751827279726658
2270,52,53,60,70,,,,35.9307708740234,288.286791483561,0.9401482393344242
2271,52,53,70,80,,,,40.3749087651571,272.643997192383,1.04443210860093
2272,52,53,80,90,,,,48.550130844116204,239.027285257975,1.23935857415199
2273,52,53,90,100,,,,56.8159275054932,205.31490961710603,1.44471420844396
2274,52,53,100,110,,,,63.734889348348,177.75424575805698,1.62585353851318
2275,52,53,110,120,,,,69.0997346242269,156.664890289307,1.7757687966028899
2276,52,53,120,135,,,,73.1717389424642,140.856197357178,1.89806121587753
2277,52,53,135,150,,,,76.4176959991455,128.36163775126101,2.0024624268213898
2278,52,53,150,175,,,,79.2290630340576,117.259024937948,2.10024374723434
2279,52,53,175,200,,,,81.7157262166341,106.249760309855,2.20015166203181
2280,52,53,200,250,,,,83.8299083709717,93.8678735097249,2.31509522596995
2281,52,53,250,300,,,,84.77833557128909,79.0666910807292,2.4577928185463
2282,52,53,300,500,,,,82.8905550638835,62.264462153116895,2.6322181423505095
2283,52,53,500,700,,,,76.49513244628909,47.082279205322294,2.82051193714142
2284,52,53,700,1000,,,,68.7048174540202,40.4960308074951,2.9753572146097795
2285,52,53,1000,1250,,,,60.0077222188314,50.6315422058105,3.02371952931086
2286,52,53,1250,1500,,,,51.4618250528971,79.5647481282552,2.94246151049932
2287,52,53,1500,2000,,,,46.0951277414958,121.601102828979,2.80167061090469
2288,52,53,2000,2500,,,,44.5364357630412,159.296362559001,2.65924755732218
2289,52,53,2500,3000,,,,44.5557206471761,184.892045338949,2.5560644070307403
2290,52,53,3000,3500,,,,45.0470832188924,198.61777114868198,2.50597900152206
2291,52,53,3500,4000,,,,45.7570021947225,203.78161366780603,2.4943732817967703
2292,52,53,4000,4500,,,,46.147972742716505,204.624039967855,2.49581483999888
2293,52,53,4500,5000,,,,46.212221781412794,204.057771046956,2.5012598832448303
2294,52,53,5000,5500,,,,,,
2295,53,54,0,10,59.77981361,,0.83,30.971034844716396,303.137382507324,0.6501417532563211
2296,53,54,10,20,,,,31.159941355387396,304.089693705241,0.659814779957136
2297,53,54,20,30,73.27227737,271.0,0.75,32.2359908421834,304.07261403401696,0.6987808868288989
2298,53,54,30,40,,,,33.972081820170104,302.518310546875,0.750242789586385
2299,53,54,40,50,100.8819289,274.6,0.98,36.2410891850789,299.331108093262,0.806885922948519
2300,53,54,50,60,111.62389409999999,292.4,1.46,38.907021204630496,293.757657368978,0.871008237202962
2301,53,54,60,70,,,,42.228795687357604,284.054379781087,0.9508301466703409
2302,53,54,70,80,112.4486876,294.6,1.65,47.35409895579021,265.16049067179404,1.07254181305567
2303,53,54,80,90,,,,54.5918334325155,236.288595835368,1.2441672583421102
2304,53,54,90,100,121.5503314,270.1,1.97,61.87301699320479,206.88670984904,1.4216497143109599
2305,53,54,100,110,,,,68.0796610514323,183.08788935343398,1.57442962129911
2306,53,54,110,120,,,,73.6277389526367,163.818297068278,1.70638188719749
2307,53,54,120,135,97.27141313,125.6,2.69,78.7647864023844,147.832605997721,1.8241363465786
2308,53,54,135,150,106.41213710000001,86.8,2.91,83.0098794301351,135.288471221924,1.9241145849227899
2309,53,54,150,175,,,,86.5704555511475,124.55926513671899,2.01582200328509
2310,53,54,175,200,,,,89.5614363352458,113.71396255493201,2.11323487758636
2311,53,54,200,250,,,,92.0462697347005,100.371512095133,2.2364089290301
2312,53,54,250,300,,,,92.7779630025228,84.26909828186041,2.3900490403175403
2313,53,54,300,500,85.52267329,18.55,3.12,89.09812672932941,65.6299025217692,2.5796734690666203
2314,53,54,500,700,50.95521687,15.3,3.13,79.4796237945557,48.896935145060205,2.7795098225275696
2315,53,54,700,1000,40.24184482,16.7,3.1,70.1269442240397,40.043827692667605,2.95791961749395
2316,53,54,1000,1250,37.936038165,20.450000000000003,2.98,61.1421785354614,47.8556839625041,3.0273541410764104
2317,53,54,1250,1500,57.26984791,28.8,2.9,52.2414690653483,76.3228505452474,2.95312901337942
2318,53,54,1500,2000,36.356165515,43.45,2.855,46.397056579589794,119.370626449585,2.8098030487696297
2319,53,54,2000,2500,38.35167967,61.0,2.76,44.62712256113689,157.189726511637,2.6676544944445295
2320,53,54,2500,3000,22.88454091,89.3,2.65,44.5717624028524,184.03228251139302,2.55935269594193
2321,53,54,3000,3500,50.07255946,113.4,2.54,45.066316286722795,198.84252166748,2.5050140619278
2322,53,54,3500,4000,36.081188,132.0,2.48,45.801310539245605,204.128971099854,2.49310378233592
2323,53,54,4000,4500,43.425856345,142.4,2.42,46.1459582646688,204.48569869995097,2.49654040733973
2324,53,54,4500,5000,47.35542201,154.1,2.36,,,
2325,53,54,5000,5500,,,,,,
2326,54,55,0,10,64.42166871,,0.7,34.262659629186,303.2609354654945,0.632029241571824
2327,54,55,10,20,,,,34.444917122522995,304.156447092692,0.6440816434721155
2328,54,55,20,30,57.58227127,238.9,0.71,35.561540603637695,303.98862965901696,0.68692796677351
2329,54,55,30,40,76.47987659,234.1,0.72,37.40018526713055,302.3616739908855,0.740982490281264
2330,54,55,40,50,100.24092950000001,272.7,0.77,39.7232519785563,299.173361460368,0.7990479121605555
2331,54,55,50,60,64.2713586,237.8,1.4,42.3619780540466,293.68239847819,0.8634406849741936
2332,54,55,60,70,93.22608136,291.4,1.65,45.5636388460795,284.12240346272745,0.9427079732219374
2333,54,55,70,80,108.970076,281.9,1.81,50.05748160680135,267.4309730529785,1.0532970602313652
2334,54,55,80,90,,,,56.06254847844445,243.4271049499515,1.1990934163332
2335,54,55,90,100,,,,62.361807823181195,217.954211552938,1.35351142287254
2336,54,55,100,110,74.07442741,174.5,2.4,68.0592025121053,195.42892646789548,1.495787526170415
2337,54,55,110,120,,,,73.30665270487465,176.313419977824,1.6231327950954402
2338,54,55,120,135,,,,78.62664953867595,158.4485187530515,1.748633628090225
2339,54,55,135,150,93.02398462,73.7,2.87,83.54635588328046,143.143420537313,1.863470872243245
2340,54,55,150,175,,,,88.16622575124106,129.877908706665,1.9707904507716498
2341,54,55,175,200,,,,92.24256102244061,117.448045730591,2.0787984530131
2342,54,55,200,250,66.05225506,41.7,3.07,95.23647689819336,102.935614585876,2.2104726135730752
2343,54,55,250,300,65.02252572,25.5,3.12,95.38807996114095,85.9777412414551,2.3708798587322253
2344,54,55,300,500,68.85030406666665,20.26666666666667,3.096666666666667,90.9372787475586,66.7286237080892,2.5658310751120252
2345,54,55,500,700,36.06637694,14.9,3.14,80.2381467819214,49.39604838689165,2.7709399362405147
2346,54,55,700,1000,,,,70.52355766296385,40.0151410102844,2.953240593274435
2347,54,55,1000,1250,49.65533012,15.8,3.14,61.436243375142396,47.48298184076945,3.0266751945018804
2348,54,55,1250,1500,30.64372369,34.7,3.1,52.41213941574095,75.78572368621825,2.95426452159882
2349,54,55,1500,2000,32.87145799,53.6,3.01,46.46329879760739,118.8911492029825,2.81116267045339
2350,54,55,2000,2500,17.556063899999998,80.5,2.87,44.635893026987695,156.8850313822425,2.66866817077001
2351,54,55,2500,3000,,,,44.5643630027771,183.936184565226,2.55959662795067
2352,54,55,3000,3500,16.28426709,131.5,2.6,45.06351343790689,198.9741954803465,2.5042222738266
2353,54,55,3500,4000,15.50217438,141.0,2.54,45.80628522237141,204.328859965007,2.4919067323207846
2354,54,55,4000,4500,17.01544221,149.1,2.52,46.17068751653035,204.6859334309895,2.4957859317461653
2355,54,55,4500,5000,,,,46.2288281122843,204.029511769613,2.5019700328509
2356,54,55,5000,5500,17.59780722,159.39999999999998,2.43,,,
2357,55,56,0,10,136.083425435,,0.575,47.2780013084412,304.856211344401,0.5136118630568189
2358,55,56,10,20,,,,47.4985376993815,306.304962158203,0.532383138934771
2359,55,56,20,30,,,,48.868703206380204,306.368909200033,0.5812019879619279
2360,55,56,30,40,98.25331998,308.4,1.11,50.9306217829386,305.072362263997,0.6364458426833149
2361,55,56,40,50,137.19110780000003,279.1,0.75,53.129881223042794,302.773119608561,0.6900102893511451
2362,55,56,50,60,,,,55.2463709513346,299.32753245035804,0.7429651419321701
2363,55,56,60,70,132.93736755999998,292.2,1.425,57.2427193323771,294.477579752604,0.7972835302352909
2364,55,56,70,80,,,,59.1777153015137,287.343737284342,0.8574893822272621
2365,55,56,80,90,,,,61.0632371902466,278.439414978027,0.921908165017764
2366,55,56,90,100,,,,63.233016331990605,267.725606282552,0.991507654388746
2367,55,56,100,110,139.906019825,230.35,1.895,65.8340600331624,255.935138702393,1.06621337433656
2368,55,56,110,120,,,,70.292911529541,241.192354838053,1.15937545895576
2369,55,56,120,135,,,,75.7392279307048,221.93168004353802,1.28393462300301
2370,55,56,135,150,,,,82.3024266560872,198.411947886149,1.44249432285627
2371,55,56,150,175,131.54692240000003,138.9,2.16,89.75763384501141,173.86155700683602,1.61754644910494
2372,55,56,175,200,142.425968205,88.19999999999999,2.665,98.9914315541585,152.558381398519,1.7810540894667302
2373,55,56,200,250,170.6699358,105.6,2.48,112.882683436076,127.206471761068,1.9881889919440001
2374,55,56,250,300,135.77077250000002,105.7,2.47,111.346579233805,100.868783950806,2.21964716911316
2375,55,56,300,500,92.29106101,24.2,3.09,105.347380956014,76.9960772196452,2.4477827747662904
2376,55,56,500,700,141.43338310000001,18.3,3.07,86.06230990091959,54.819513956705705,2.69289724032084
2377,55,56,700,1000,61.69570614,15.65,3.0949999999999998,73.07891845703129,40.558541297912605,2.91591636339823
2378,55,56,1000,1250,34.80364034,19.2,3.08,62.86013984680179,45.055046081543,3.0258780320485403
2379,55,56,1250,1500,47.57056661,28.6,3.05,53.2768707275391,71.9958801269531,2.96558354298274
2380,55,56,1500,2000,36.38325476999999,41.8,2.9850000000000003,46.78701845804849,116.04105313619,2.8213830391566
2381,55,56,2000,2500,,,,44.7083972295125,154.286918640137,2.67934376001358
2382,55,56,2500,3000,,,,44.583130836486795,182.642978668213,2.56496036052704
2383,55,56,3000,3500,,,,45.045212745666504,198.48174667358398,2.50607651472092
2384,55,56,3500,4000,,,,45.7868881225586,204.181527455648,2.49272745847702
2385,55,56,4000,4500,,,,46.06320540110271,204.09703445434602,2.4974272449811297
2386,55,56,4500,5000,,,,,,
2387,55,56,5000,5500,,,,,,
2388,56,57,0,10,576.428798,,0.44,61.7880694071452,306.826362609863,0.42198778813084004
2389,56,57,10,20,,,,61.9314022064209,308.865198771159,0.437864173203707
2390,56,57,20,30,397.0087055,298.7,0.47,63.2681442896525,309.427065531413,0.480169720947742
2391,56,57,30,40,321.6010131,282.1,0.77,65.1540972391764,308.736760457357,0.528203306098779
2392,56,57,40,50,259.1710306,269.4,0.9,67.0298744837443,307.21104431152304,0.57468135903279
2393,56,57,50,60,275.8365645,264.2,1.0,68.6760899225871,304.94447326660196,0.618619474271933
2394,56,57,60,70,,,,70.18276405334471,301.894910176595,0.66176084180673
2395,56,57,70,80,271.75479839999997,259.8,1.13,71.5975780487061,298.039258321126,0.7057013412316642
2396,56,57,80,90,197.9322566,246.7,1.3,72.68304761250809,293.74040222168,0.74756916364034
2397,56,57,90,100,,,,72.97852897644042,289.07330830891897,0.785980979601542
2398,56,57,100,110,,,,72.39282162984209,285.582959493001,0.8117618709802629
2399,56,57,110,120,,,,74.30822563171391,278.487888336182,0.858912905057271
2400,56,57,120,135,,,,77.3884118398031,268.834072113037,0.925234099229177
2401,56,57,135,150,,,,82.604061126709,251.67550277709998,1.04434949656328
2402,56,57,150,175,,,,86.7260208129883,226.55817794799802,1.2225888868173
2403,56,57,175,200,,,,91.98054885864259,189.801551818848,1.49154004454613
2404,56,57,200,250,,,,131.62784131368,148.52307128906298,1.80906661351522
2405,56,57,250,300,,,,121.725741704305,111.454292933146,2.12107362349828
2406,56,57,300,500,,,,128.719390869141,85.3067245483398,2.34911294778188
2407,56,57,500,700,,,,,,
2408,56,57,700,1000,,,,,,
2409,56,57,1000,1250,,,,,,
2410,56,57,1250,1500,,,,,,
2411,56,57,1500,2000,,,,,,
2412,56,57,2000,2500,,,,,,
2413,56,57,2500,3000,,,,,,
2414,56,57,3000,3500,,,,,,
2415,56,57,3500,4000,,,,,,
2416,56,57,4000,4500,,,,,,
2417,56,57,4500,5000,,,,,,
2418,56,57,5000,5500,,,,,,
2419,57,58,0,10,,,,,,
2420,57,58,10,20,,,,,,
2421,57,58,20,30,,,,,,
2422,57,58,30,40,,,,,,
2423,57,58,40,50,,,,,,
2424,57,58,50,60,,,,,,
2425,57,58,60,70,,,,,,
2426,57,58,70,80,,,,,,
2427,57,58,80,90,,,,,,
2428,57,58,90,100,,,,,,
2429,57,58,100,110,,,,,,
2430,57,58,110,120,,,,,,
2431,57,58,120,135,,,,,,
2432,57,58,135,150,,,,,,
2433,57,58,150,175,,,,,,
2434,57,58,175,200,,,,,,
2435,57,58,200,250,,,,,,
2436,57,58,250,300,,,,,,
