,Cruise,Station,Latitude,Longitude,Sample #,Date Sampled,DEPTH [m],Stn-depth,dCo [pM],LdCo [pM],dZn [nmol/kg],CTDPRS [dbar],CTDTMP,CTDOXY [umol/kg],CTDFLUOR,CTDXMISS,CTDSAL,Salinity,Silicate [umol/kg],Phosphate [umol/kg],Nitrate [umol/kg],Nitrite [umol/kg],Density,dZn [nM],Silicate [uM],Phosphate [uM],Nitrate [uM],Nitrite [uM],Sigma0 [kg/m3]
21,GP15,3.0,55.080009999999994,-155.72,12499,43370,500,3-500,141.43338310000001,,8.813651014,504.7,3.6725,18.3,0.001,4.688,34.1671,34.1656,115.81,3.07,44.03,0.01,1.0295167419016622,9.073801276191562,119.2283338796315,3.160616397638103,45.32962214593019,0.010295167419016623,27.17522107910736
22,GP15,3.0,55.080009999999994,-155.72,12497,43370,700,3-700,61.06957142,,8.795259865,705.1,3.3456,15.4,0.001,4.689,34.2709,34.2683,129.56,3.09,44.17,0.01,1.0305621596890873,9.064062001501151,133.51963340931815,3.1844370734392795,45.51993059346699,0.010305621596890873,27.29237620565732
23,GP15,3.0,55.080009999999994,-155.72,12495,43370,800,3-800,62.32184086,,9.307980099,805.1,3.17,15.9,0.001,4.689,34.3118,34.3103,136.2,3.1,44.25,0.0,1.031075752493803,9.597232584773767,140.43251748965596,3.1963348327307894,45.62510204785078,0.0,27.342728032463356
24,GP15,3.0,55.080009999999994,-155.72,12493,43370,1100,3-1100,34.80364034,,,1110.6,2.6819,19.2,0.001,4.689,34.4243,34.4197,152.2,3.08,44.13,0.01,1.03262594019537,,157.16566809773528,3.1804878958017393,45.56978274082168,0.010326259401953699,27.479724322617585
25,GP15,3.0,55.080009999999994,-155.72,12491,43370,1400,3-1400,47.57056661,,,1415.4,2.3769,28.6,0.001,4.691,34.4901,34.4874,161.76,3.05,43.83,0.01,1.034109034563464,,167.27747743098593,3.1540325554185653,45.324998984916625,0.010341090345634641,27.561035141768116
26,GP15,3.0,55.080009999999994,-155.72,12489,43370,1560,3-1560,32.53465264,,,1579.4,2.1747,40.6,0.001,4.685,34.532,34.5329,165.75,2.99,43.21,0.0,1.0349142342865327,,171.5370343329928,3.094393560516733,44.71864406352108,0.0,27.61227353884965
27,GP15,3.0,55.080009999999994,-155.72,12487,43370,1595,3-1595,40.2318569,,,1615.4,2.1318,43.0,0.001,4.683,34.5404,34.5401,166.93,2.98,43.0,0.01,1.0350899486333078,,172.78756512535807,3.084568046927257,44.508867791232234,0.010350899486333078,27.62266599225768
28,GP15,4.0,54.65985,-155.17,12558,43371,2,4-2,64.42166871,,0.227034923,2.0,12.3525,268.5,0.042,4.471,32.4265,32.4278,6.94,0.7,5.36,0.1,1.0245395524424705,0.23260625839923077,7.110304493950746,0.7171776867097294,5.491532001091643,0.10245395524424705,24.530502231008313
29,GP15,4.0,54.65985,-155.17,12583,43371,20,4-20,57.58227127,,1.01116813,17.9,12.3682,238.9,0.047,4.468999999999999,32.4264,32.4307,7.04,0.71,5.38,0.1,1.0246081981807145,1.0360511557370624,7.21324171519223,0.7274718207083072,5.512392106212244,0.10246081981807145,24.52802104579223
30,GP15,4.0,54.65985,-155.17,12581,43371,30,4-30,76.47987659,,0.611678973,27.3,12.3457,234.1,0.042,4.4719999999999995,32.4273,32.4337,7.04,0.72,5.42,0.1,1.0246556414693562,0.6267603104526319,7.213575715944267,0.7377520618579364,5.55363357676391,0.10246556414693563,24.53341542110502
31,GP15,4.0,54.65985,-155.17,12579,43371,40,4-40,100.24092950000001,,0.93826181,36.6,11.9257,272.7,0.040999999999999995,4.496,32.4469,32.4553,8.11,0.77,6.16,0.13,1.0247917187325601,0.9615229328910228,8.311060838921062,0.7890896234240713,6.31271698739257,0.13322292343523282,24.62762562425769
32,GP15,4.0,54.65985,-155.17,12577,43371,50,4-50,64.2713586,,1.467125321,46.5,6.9463,237.8,0.015,4.609,32.7099,32.6609,21.02,1.4,14.52,0.49,1.0258406648706493,1.5050368147432047,21.563170775581046,1.436176930818909,14.895206453921828,0.5026619257866182,25.62737290428049
33,GP15,4.0,54.65985,-155.17,12575,43371,60,4-60,93.22608136,,2.126771279,58.2,5.0713,291.4,0.006999999999999999,4.647,32.8395,32.8477,29.22,1.65,20.55,0.21,1.0262293548951849,2.1825551176577775,29.9864217500373,1.693278435577055,21.089013243096048,0.21550816452798882,25.959700691280887
34,GP15,4.0,54.65985,-155.17,12573,43371,70,4-70,108.970076,,2.788592833,66.9,4.555,281.9,0.006,4.6610000000000005,32.9326,32.9245,33.43,1.81,23.24,0.02,1.0264008406536314,2.8622140280318913,34.3125801030509,1.8577855215830728,23.85355553679039,0.020528016813072626,26.090015515594814
35,GP15,4.0,54.65985,-155.17,12571,43371,100,4-100,74.07442741,,5.668401597000001,97.8,4.1748,174.5,0.002,4.673,33.3437,33.3745,55.69,2.4,33.25,0.01,1.0269123221641783,5.820951446934408,57.188747221323084,2.464589573194028,34.14483471195893,0.010269123221641783,26.457337446610154
36,GP15,4.0,54.65985,-155.17,12569,43371,145,4-145,93.02398462,,8.049355552,145.7,4.0779,73.7,0.002,4.672,33.7405,33.7394,75.7,2.87,41.12,0.01,1.0274633441700196,8.270417773871435,77.77897515367049,2.9488197977679564,42.249292712271206,0.010274633441700196,26.785896561660138
37,GP15,4.0,54.65985,-155.17,12567,43371,200,4-200,66.05225506,,9.058376535,199.8,3.9723,41.7,0.001,4.673,33.8903,33.8867,87.51,3.07,44.3,0.01,1.0278472261461913,9.310627194887498,89.9469107600532,3.1554909842688073,45.53363211827627,0.010278472261461913,26.91841625704228
38,GP15,4.0,54.65985,-155.17,12565,43371,250,4-250,65.02252572,,9.106336775,251.4,3.9351,25.5,0.001,4.678999999999999,33.982,33.9831,96.49,3.12,45.05,0.0,1.0281643503451758,9.36281083429226,99.20757816480601,3.2078727730769487,46.31880398305017,0.0,26.99622925787571
39,GP15,4.0,54.65985,-155.17,12563,43371,300,4-300,91.68929718,,10.0774653,302.0,3.8944,22.8,0.001,4.686,34.0447,34.0474,101.85,3.12,44.81,0.0,1.0284542173090105,10.364211687570213,104.74806203292272,3.208777158004113,46.08503347761676,0.0,27.051559129654834
40,GP15,4.0,54.65985,-155.17,12561,43371,400,4-400,59.33008823,,8.960144818,403.8,3.7771,19.9,0.001,4.687,34.1222,34.1216,109.46,3.11,44.73,0.0,1.0290017300912853,9.220004519590464,112.63452937579208,3.200195380583897,46.027247386983184,0.0,27.127279884761947
41,GP15,4.0,54.65985,-155.17,12641,43371,400,4-400b,55.53152679,,8.932311255,403.6,3.7939,18.1,0.001,4.686,34.117,34.1141,108.58,3.06,44.25,0.0,1.0289948278714418,9.191302082332868,111.72825841028116,3.148724173286612,45.5330211333113,0.0,27.121465983135522
42,GP15,4.0,54.65985,-155.17,12637,43371,600,4-600,36.06637694,,8.964037796,605.2,3.4762,14.9,0.001,4.686,34.2391,34.2359,123.03,3.14,44.28,0.0,1.0300607200851342,9.233503227018119,126.72837039207405,3.234390661067321,45.611088685369744,0.0,27.253147550606855
43,GP15,4.0,54.65985,-155.17,12633,43371,1000,4-1000,49.65533012,,10.33118703,1008.5,2.7836,15.8,0.001,4.687,34.4071,34.4038,147.32,3.14,44.51,0.0,1.0321315717563075,10.663144307382279,152.05362315113922,3.240893135314806,45.940176258873244,0.0,27.455947882277087
44,GP15,4.0,54.65985,-155.17,12629,43371,1400,4-1400,30.64372369,,,1415.5,2.2596,34.7,0.001,4.687,34.5133,34.5113,161.56,3.1,43.86,0.0,1.0341418344982034,,167.07595478152973,3.2058396869444308,45.3574608610912,0.0,27.589103646179638
45,GP15,4.0,54.65985,-155.17,12625,43371,1800,4-1800,32.87145799,,,1821.7,1.9549,53.6,0.001,4.688,34.577,34.5722,168.87,3.01,42.46,0.0,1.0360777019067893,,174.9624415209995,3.1185938827394355,43.991859222962276,0.0,27.667236099836828
46,GP15,4.0,54.65985,-155.17,12621,43371,2250,4-2250,17.556063899999998,,,2279.8,1.7328,80.5,0.001,4.691,34.6217,34.6205,170.43,2.87,40.8,0.0,1.0382092522949546,,176.94200286862912,2.9796605540865198,42.358937493634144,0.0,27.722681500631097
47,GP15,4.0,54.65985,-155.17,12671,43372,3250,4-3250,16.28426709,,,3304.1,1.4979,131.5,0.001,4.694,34.6703,34.6672,161.54,2.6,37.54,0.0,1.0428359181488955,,168.45971421777259,2.7113733871871286,39.14806036730954,0.0,27.784587620620186
48,GP15,4.0,54.65985,-155.17,12669,43372,3600,4-3600,15.50217438,,,3661.7,1.4731,141.0,0.001,4.6930000000000005,34.6781,34.6761,160.27,2.54,36.9,0.0,1.0444135974235311,,167.38816725906935,2.652810537455769,38.5388617449283,0.0,27.794890076339016
49,GP15,4.0,54.65985,-155.17,12667,43372,4000,4-4000,17.01544221,,,4070.5,1.4697,149.1,0.001,4.691,34.6838,34.6819,158.12,2.52,36.33,0.0,1.0461961857266755,,165.42454088710193,2.636414388031222,38.00830742745012,0.0,27.80257058830898
50,GP15,4.0,54.65985,-155.17,12663,43372,5000,4-5000,18.02168878,,,5104.5,1.5316,159.2,0.001,4.691,34.6895,34.6877,150.41,2.43,35.61,0.0,1.0506146165729664,,158.02294447873987,2.5529935182723085,37.412386496163336,0.0,27.809646100688497
51,GP15,4.0,54.65985,-155.17,12659,43372,5490,4-5490,17.17392566,,,5610.7,1.5859999999999999,159.6,0.001,4.684,34.6903,34.6891,149.24,2.43,35.37,0.0,1.0527355167630525,,157.11024852171798,2.558147305734218,37.235255227909164,0.0,27.810974260183002
52,GP15,4.0,54.65985,-155.17,12655,43372,5570,4-5570,16.39548222,,,5692.4,1.5975,159.6,0.001,4.684,34.6903,34.6896,149.44,2.42,35.42,0.0,1.0530749264354167,,157.37151700650867,2.548441321973708,37.29991389434246,0.0,27.810948691174872
53,GP15,5.0,53.68,-153.8,12322,43367,2,5-2,59.77981361,26.0781105,0.117445016,2.0,12.6252,252.6,0.07200000000000001,4.4319999999999995,32.4604,34.426,12.59,0.83,7.32,0.09,1.0245140956639132,0.12032407435747382,12.898632464408667,0.8503466994010479,7.499443180259845,0.09220626860975219,24.50503448349832
54,GP15,5.0,53.68,-153.8,12347,43367,25,5-25,73.27227737,17.19151503,,23.0,12.6219,271.0,0.07200000000000001,4.44,32.4641,32.4693,10.17,0.75,6.64,0.09,1.0246121257736747,,10.42030531911827,0.768459094330256,6.803424515137199,0.09221509131963071,24.509243170172113
55,GP15,5.0,53.68,-153.8,12345,43367,40,5-40,100.8819289,,0.439003615,37.4,11.9724,274.6,0.063,4.468,32.4713,32.1251,14.67,0.98,9.14,0.14,1.0248055746560718,0.4498933519461679,15.033897780204573,1.0043094631629503,9.366722952356497,0.14347278045185008,24.63793574942929
56,GP15,5.0,53.68,-153.8,12343,43367,55,5-55,111.62389409999999,32.10002781,2.539786097,52.7,5.8445,292.4,0.011000000000000001,4.622,32.7205,32.7454,23.75,1.46,14.96,0.65,1.0260187374597525,2.6058681246617725,24.36794501466912,1.4979873566912385,15.349240312397898,0.6669121793488392,25.775571292835366
57,GP15,5.0,53.68,-153.8,12341,43367,70,5-70,112.4486876,41.81299619,2.894892418,67.3,4.9695,294.6,0.006,4.654,32.7774,32.7768,28.35,1.65,19.37,0.12,1.0262341228244867,2.9708373812574873,29.0937373820742,1.6932863026604028,19.878154959110308,0.1231480947389384,25.922098555910907
58,GP15,5.0,53.68,-153.8,12339,43367,90,5-90,121.5503314,23.53116157,4.947803773,88.5,4.3487,270.1,0.004,4.669,32.9788,32.99,37.33,1.97,25.3,0.03,1.026560692175454,5.079220865959203,38.32151063890969,2.022324563585644,25.971985512038987,0.03079682076526362,26.149102253091087
59,GP15,5.0,53.68,-153.8,12337,43367,120,5-120,97.27141313,17.95976883,8.316185286,120.4,4.1692,125.6,0.002,4.678,33.5622,33.5472,64.57,2.69,37.19,0.01,1.0271928722892458,8.542326250415902,66.32584376371659,2.763148826458071,38.20130292043705,0.010271928722892459,26.633048355969322
60,GP15,5.0,53.68,-153.8,12335,43367,140,5-140,106.41213710000001,21.43550184,9.021715294,139.7,4.0774,86.8,0.001,4.681,33.7182,33.7223,75.31,2.91,40.85,0.01,1.0274174693846048,9.269067896869865,77.3748096193546,2.9897848359092,41.970003624361105,0.010274174693846047,26.76785483194726
61,GP15,5.0,53.68,-153.8,12333,43367,300,5-300,97.81181631,37.59666993,12.38785789,302.1,3.8887,20.6,0.001,4.685,34.0331,33.7215,101.56,3.13,44.73,0.01,1.0284459328870519,12.740242064153275,104.448968944009,3.2190357699364722,46.00238657803783,0.010284459328870519,27.04273689009574
62,GP15,5.0,53.68,-153.8,12331,43367,450,5-450,73.23353027,10.01084302,9.546416861,451.0,3.6734,16.5,0.001,4.689,34.1619,34.1585,115.03,3.11,44.31,0.0,1.0292634717220643,9.825778160858913,118.39617715218907,3.20100939705562,45.60666443200467,0.0,27.16987212042568
63,GP15,5.0,53.68,-153.8,12329,43367,600,5-600,50.95521687,10.44298272,10.20909028,603.4,3.3792,15.3,0.001,4.69,34.2559,34.2542,128.2,3.13,44.43,0.0,1.0300764049501714,10.516143013434139,132.05579511461195,3.224139147494036,45.766294671936116,0.0,27.275638332088874
64,GP15,5.0,53.68,-153.8,12327,43367,800,5-800,40.24184482,17.89846935,10.03,806.7,3.051,16.7,0.001,4.689,34.3376,34.3398,139.91,3.1,44.43,0.0,1.0311168964090767,10.342102470983038,144.26356497659393,3.1964623788681377,45.81252370745528,0.0,27.374093524193313
65,GP15,5.0,53.68,-153.8,12325,43367,1000,5-1000,31.65028105,5.852503167999999,10.6436532,1012.4,2.7172,20.6,0.001,4.692,34.4103,34.4106,151.13,3.07,44.32,0.0,1.0321595246899262,10.985948027876411,155.99026896638856,3.1687297407980735,45.74531013425753,0.0,27.46421363872173
66,GP15,5.0,53.68,-153.8,12405,43367,1000,5-1000b,44.22179528,0.0,9.892863335,1009.6,2.7271,20.3,0.001,4.689,34.4087,34.4048,150.74,2.89,44.52,0.0,1.0321442546589752,10.210862053346679,155.58542494729392,2.9828968959644384,45.95106221741758,0.0,27.462046717083922
67,GP15,5.0,53.68,-153.8,12403,43367,1250,5-1250,57.26984791,2.471290953,,1263.7,2.4284,28.8,0.001,4.69,34.4743,34.4727,157.95,2.9,44.06,0.0,1.0333967689361214,,163.22501965346038,2.996850629914752,45.531461639325514,0.0,27.54259475593335
68,GP15,5.0,53.68,-153.8,12401,43367,1500,5-1500,36.20662435,0.0,,1516.8,2.2206,37.9,0.001,4.684,34.5224,34.5217,163.9,2.86,43.44,0.0,1.0346158660871616,,169.5735404516858,2.9590013770092822,44.9437132228263,0.0,27.600365021799917
69,GP15,5.0,53.68,-153.8,12399,43367,1750,5-1750,36.50570668,0.0,,1771.1,2.0397,49.0,0.001,4.691,34.5617,34.5621,168.09,2.85,42.86,-0.01,1.0358254743401325,,174.11190398183288,2.952102601869378,44.39547983021808,-0.010358254743401326,27.648051869387928
70,GP15,5.0,53.68,-153.8,12397,43367,2000,5-2000,38.35167967,23.51007718,,2025.1,1.8977,61.0,0.001,4.692,34.592,34.5928,171.21,2.76,42.1,-0.01,1.0370169090583545,,177.54766499988088,2.8621666690010583,43.658411871356726,-0.010370169090583546,27.68495546555164
71,GP15,5.0,53.68,-153.8,12395,43367,2500,5-2500,22.88454091,0.0,,2536.3,1.6899,89.3,0.001,4.694,34.6327,34.6324,170.92,2.65,40.23,-0.01,1.0393731555021208,,177.64965973842249,2.75433886208062,41.81398204585032,-0.01039373155502121,27.736190471754526
72,GP15,5.0,53.68,-153.8,12393,43367,3000,5-3000,50.07255946,9.622639459,,3046.9,1.5744,113.4,0.001,4.695,34.656,34.6565,168.57,2.54,38.72,-0.01,1.041678289551997,,175.59570926978012,2.6458628554620724,40.33378337145332,-0.01041678289551997,27.766184028381304
73,GP15,5.0,53.68,-153.8,12391,43367,3500,5-3500,36.081188,0.0,,3558.4,1.5099,132.0,0.001,4.696000000000001,34.6717,34.6714,165.25,2.48,37.54,0.0,1.0439509357978287,,172.5128921405912,2.5889983207786154,39.18991812985049,0.0,27.7865147568275
74,GP15,5.0,53.68,-153.8,12389,43367,4150,5-4150,40.24973063,1.337224213,,4226.9,1.5146,141.3,0.001,4.695,34.6802,34.6777,163.98,2.43,36.78,0.0,1.0468613475152158,,171.66432376554508,2.5438730744619744,38.50356036160964,0.0,27.797798159654803
75,GP15,5.0,53.68,-153.8,12387,43367,4350,5-4350,46.60198206,,,4432.4,1.5256,143.5,0.001,4.688,34.6822,34.6829,165.25,2.41,36.7,0.0,1.0477453594205473,,173.13992064424542,2.525066316203519,38.45225469073409,0.0,27.800118124863957
76,GP15,5.0,53.68,-153.8,12383,43367,4575,5-4575,47.35542201,4.185680416,,4664.2,1.4926,154.1,0.001,4.6739999999999995,34.6881,34.688,156.66,2.36,35.97,0.0,1.048748947224579,,164.29701007220254,2.4750475154500062,37.723499631668105,0.0,27.808545491966242
77,GP15,6.0,51.99993,-152.0,12714,43374,2,6-2,88.01023425,35.60438002,0.226,2.0,13.011,265.9,0.04,4.502,32.3879,32.3791,18.09,1.0,10.14,0.11,1.0243833775509756,0.2315106433265205,18.53109529989715,1.0243833775509756,10.387247448366894,0.11268217153060732,24.37430519555778
78,GP15,6.0,51.99993,-152.0,12751,43374,25,6-25,86.36306259999999,37.48905378,0.518797345,23.7,12.993,269.1,0.035,4.513,32.3872,32.3878,17.4,0.97,9.55,0.11,1.0244837020134998,0.5314994246003748,17.826016415034896,0.9937491909530948,9.783819354228925,0.11269320722148497,24.377832526981365
79,GP15,6.0,51.99993,-152.0,12749,43374,40,6-40,87.67808952,25.9092484,0.264734859,37.0,12.5419,300.0,0.027999999999999997,4.5280000000000005,32.3891,32.3448,17.89,1.02,10.07,0.11,1.0246322584311855,0.27125587646263144,18.33067110333391,1.0451249035998094,10.318046842402039,0.11270954842743042,24.466781680671147
80,GP15,6.0,51.99993,-152.0,12747,43374,60,6-60,92.50664407,32.58181427,1.11793847,56.3,6.8433,361.9,0.013000000000000001,4.604,32.6029,33.062,23.95,1.37,14.72,0.18,1.0258153155717693,1.146798404392871,24.568276807943874,1.4053669823333241,15.100001445216444,0.18464675680291848,25.556877259819657
81,GP15,6.0,51.99993,-152.0,12745,43374,90,6-90,111.3957642,56.81656087,2.0630829840000002,89.5,4.8172,287.0,0.004,4.669,32.7137,33.1856,28.84,1.56,19.33,0.03,1.0263040213096246,2.11735036277466,29.598607974569575,1.6010342732430145,19.83845673191504,0.030789120639288736,25.88871214894857
82,GP15,6.0,51.99993,-152.0,12743,43374,120,6-120,88.92621573,,4.891873389,119.0,4.183,242.3,0.002,4.676,32.9819,33.4765,,,,,1.0267235334161404,5.022601530978469,,,,,26.169704640900136
83,GP15,6.0,51.99993,-152.0,12741,43374,150,6-150,99.26132904,14.43150596,7.28818245,148.3,3.5726,138.9,0.001,4.671,33.5185,33.5194,67.11,2.6,36.81,0.01,1.0273505138632522,7.487517985136636,68.94549298536285,2.6711113360444556,37.81677241530632,0.010273505138632523,26.65870118963744
84,GP15,6.0,51.99993,-152.0,12739,43374,250,6-250,95.79399516,,8.728717247,250.0,3.5376,44.0,0.001,4.681,33.8109,33.8105,87.71,2.96,42.81,0.01,1.02806278777483,8.97366938664906,90.17138711573034,3.043065851813497,44.011367944640476,0.010280627877748302,26.898130602049378
85,GP15,6.0,51.99993,-152.0,12737,43374,350,6-350,89.84591482,9.805509648,9.229153297,351.6,3.7315,25.8,0.001,4.685,33.9682,33.9671,100.3,3.11,44.81,0.01,1.0286410796521162,9.493486211700967,103.17270028910724,3.199073757718081,46.09340677921133,0.010286410796521163,27.007160254362134
86,GP15,6.0,51.99993,-152.0,12735,43374,440,6-440,75.20570049,,9.684328159,441.7,3.7225,24.6,0.001,4.688,34.0718,34.069,108.69,3.07,44.12,0.0,1.0291429321732763,9.966557877681486,111.8575452979134,3.159468801771958,45.40578616748495,0.0,27.09255389249938
87,GP15,6.0,51.99993,-152.0,12733,43374,550,6-550,75.86192011,15.35010572,9.117381814,552.3,3.6029,19.2,0.001,4.677,34.1582,34.1545,117.37,3.07,44.18,0.0,1.0297372139824101,9.388507347962253,120.86025680511548,3.161293246925999,45.49379011374288,0.0,27.175097116903544
88,GP15,6.0,51.99993,-152.0,12731,43374,750,6-750,52.09273516,22.36621671,9.260982233,754.9,3.2307,20.7,0.001,4.69,34.283,34.2804,132.88,3.07,43.74,0.0,1.030814096773387,9.54635103574428,136.97457717924766,3.1645992770942977,45.08780859286795,0.0,27.312992656874712
89,GP15,6.0,51.99993,-152.0,12729,43374,1000,6-1000,63.71431245,,9.051890263999999,1009.9,2.8482,20.7,0.001,4.691,34.3854,34.3828,146.25,3.07,43.94,0.0,1.0321130399513854,9.342573977683386,150.94653209289012,3.168587032650753,45.35104697546387,0.0,27.432584728737083
90,GP15,6.0,51.99993,-152.0,12789,43375,1000,6-1000b,27.02241455,0.0,9.124907456,1012.0,2.8373,20.8,0.001,4.689,34.3878,34.3871,146.34,3.06,43.94,0.0,1.0321258447055615,9.418052815884076,151.04129611421186,3.158305084799018,45.35160961636237,0.0,27.435483860339446
91,GP15,6.0,51.99993,-152.0,12787,43375,1250,6-1250,28.74993054,,,1261.8,2.4949,24.6,0.001,4.689,34.4633,34.4609,157.08,3.08,44.0,0.0,1.0333713063138492,,162.32196479577945,3.1827836234466558,45.468337477809364,0.0,27.52798995006492
92,GP15,6.0,51.99993,-152.0,12785,43375,1500,6-1500,47.57127086,0.0,,1513.9,2.2716,34.7,0.001,4.691,34.5121,34.5097,162.24,3.04,43.26,0.0,1.0345881199012001,,167.8515765727707,3.1451478844996483,44.75628206692592,0.0,27.587795630388428
93,GP15,6.0,51.99993,-152.0,12783,43375,1750,6-1750,11.63130914,,,1771.9,2.0779,43.7,0.001,4.691,34.555,34.5527,167.31,3.01,42.88,0.0,1.0358188476570103,,173.3028514014944,3.117814731447601,44.415912187532605,0.0,27.639556987424612
94,GP15,6.0,51.99993,-152.0,12781,43375,2000,6-2000,25.12946072,1.522613585,,2023.4,1.9353,52.7,0.001,4.692,34.5875,34.5865,171.7,2.95,42.61,0.0,1.0370006677492198,,178.05301465254104,3.0591519698601988,44.18659845279426,0.0,27.678384493152635
95,GP15,6.0,51.99993,-152.0,12779,43375,2200,6-2200,19.46010229,,,2230.4,1.8403,62.8,0.001,4.692,34.6069,34.6055,173.07,2.92,41.9,0.0,1.037960953831169,,179.6399022795604,3.030845985187013,43.49056396552598,0.0,27.702442498248956
96,GP15,6.0,51.99993,-152.0,12777,43375,2500,6-2500,17.57083689,,,2535.1,1.7195,83.0,0.001,4.694,34.6296,34.6273,171.21,2.84,40.61,0.0,1.0393611230084778,,177.9490178702815,2.9517855893440768,42.208455205374285,0.0,27.731496799576462
97,GP15,6.0,51.99993,-152.0,12775,43375,3000,6-3000,16.20071831,0.0,,3046.0,1.5875,110.0,0.001,4.695,34.6551,34.6525,168.86,2.72,38.99,0.0,1.0416715397270448,,175.89665619830882,2.8333465880575623,40.61477333395748,0.0,27.764467336873395
98,GP15,6.0,51.99993,-152.0,12773,43375,3500,6-3500,19.21543622,,,3560.4,1.5207,128.9,0.001,4.697,34.671,34.6625,166.03,2.62,37.85,0.0,1.04395726444911,,173.32822461648573,2.7351680328566683,39.51378245939881,0.0,27.785115356519555
99,GP15,6.0,51.99993,-152.0,12771,43375,4000,6-4000,3.335519451,0.0,,4074.4,1.5130000000000001,139.3,0.001,4.697,34.6796,34.677,165.05,2.58,37.0,0.0,1.04620216170715,,172.6756667897651,2.699201577204447,38.70947998316455,0.0,27.796252120101826
100,GP15,6.0,51.99993,-152.0,12769,43375,4500,6-4500,12.04316258,,,4585.3,1.5386,144.8,0.001,4.695,34.6836,34.6791,164.37,2.54,36.75,0.0,1.0483996819660482,,172.32545572475934,2.6629351921937623,38.52868831225227,0.0,27.8016160173795
101,GP15,6.0,51.99993,-152.0,12767,43375,5065,6-5065,15.84040729,2.021983005,,5167.6,1.5911,146.6,0.001,4.688,34.6851,34.6825,161.25,2.49,36.37,0.0,1.0508669921915403,,169.45230249088587,2.6166588105569355,38.22003250600632,0.0,27.80341002367777
102,GP15,7.0,49.49992,-152.0,12853,43376,20,7-20,71.45589064,,1.055330227,17.1,13.717,263.1,0.023,4.559,32.3855,32.3874,15.64,1.01,9.89,0.11,1.0243084827705708,1.080983703640292,16.02018467053173,1.0345515675982766,10.130410894600946,0.1126739331047628,24.23223944209326
103,GP15,7.0,49.49992,-152.0,12851,43376,35,7-35,88.18739546,,0.304245595,32.8,13.3865,260.5,0.025,4.569,32.3875,32.2559,17.11,1.12,11.13,0.13,1.0244463942309938,0.31168330275841327,17.528277805292305,1.1473799615387132,11.402088367790961,0.1331780312500292,24.300172050700894
104,GP15,7.0,49.49992,-152.0,12849,43376,45,7-45,96.17641993,,0.54856033,42.8,7.774,293.6,0.03,4.584,32.6181,32.5956,19.65,1.34,13.57,0.22,1.0256361890968004,0.5626233263508833,20.153751115752126,1.3743524933897127,13.917883086043583,0.2256399616012961,25.44067756466211
105,GP15,7.0,49.49992,-152.0,12847,43376,60,7-60,122.1161598,,1.016744303,58.1,6.3159,296.4,0.012,4.635,32.6526,32.6471,22.78,1.49,16.63,0.66,1.0259308891220504,1.0431093867865695,23.37070565420031,1.528637024791855,17.061230686099698,0.6771143868205534,25.663458918943434
106,GP15,7.0,49.49992,-152.0,12845,43376,70,7-70,129.87272520000002,,1.634155852,69.5,5.9426,297.3,0.006999999999999999,4.657,32.6567,32.659,23.27,1.52,17.78,0.06,1.0260336666693237,1.6766989207366927,23.875803423395162,1.559571173337372,18.242878593380578,0.06156202000015942,25.713119744600363
107,GP15,7.0,49.49992,-152.0,12843,43376,90,7-90,111.6977017,,1.357707535,86.8,5.596,296.4,0.005,4.671,32.6812,32.6993,25.02,1.59,18.71,0.02,1.0261754117579975,1.3932460887755609,25.674908802185097,1.631618904695216,19.199741953992135,0.02052350823515995,25.77435599261321
108,GP15,7.0,49.49992,-152.0,12841,43376,150,7-150,94.40349725,,6.087774176,148.6,3.8986,168.4,0.001,4.671,33.5102,33.5121,56.56,2.33,32.0,0.01,1.0273110485542976,6.254037672108335,58.10471290623107,2.3936347431315133,32.87395355373752,0.010273110485542976,26.619142216740556
109,GP15,7.0,49.49992,-152.0,12839,43376,250,7-250,84.38470936,,8.13073575,249.5,3.6546,92.3,0.001,4.681,33.763000000000005,33.7577,77.36,2.74,38.93,0.01,1.028009140182599,8.358470667409419,79.52678708452586,2.8167450441003217,40.02039582730858,0.01028009140182599,26.847495914043975
110,GP15,7.0,49.49992,-152.0,12837,43376,400,7-400,89.62745185,,8.811680128999999,401.2,3.8602,49.1,0.001,4.684,33.9945,33.9879,96.49,2.95,40.05,0.01,1.0288775079737968,9.066139492187745,99.27639074439165,3.035188648522701,41.20654419435056,0.010288775079737968,27.01554186549788
111,GP15,7.0,49.49992,-152.0,12835,43376,550,7-550,85.64618049,,8.666985865,552.4,3.6885,30.9,0.001,4.688,34.1501,34.1458,113.27,2.99,41.92,0.0,1.0297208878407462,8.924576379810997,116.63648496572132,3.0788654546438314,43.16589961828409,0.0,27.15953210060229
112,GP15,7.0,49.49992,-152.0,12833,43376,750,7-750,47.01400641,,9.420735726,755.6,3.359,25.8,0.001,4.69,34.2818,34.278,127.22,3.04,42.52,0.0,1.0308012184167854,9.71090586474334,131.13853100698344,3.1336357039870277,43.82966780708172,0.0,27.29948870453086
113,GP15,7.0,49.49992,-152.0,12831,43376,1000,7-1000,36.24243408,,9.214589665,1008.7,2.8646,23.2,0.001,4.692,34.3853,34.3798,144.49,3.08,43.36,0.0,1.032105107944486,9.51042506085897,149.1288670468988,3.1788837324690173,44.75207748047291,0.0,27.43059678930672
